customer_age,order_amount,previous_orders,previous_returns,previous_refunds,delivery_days,discount_percentage,customer_account_age_days,orders_last_30_days,returns_last_90_days,return_rate,refund_rate,payment_method,product_category,return_risk
30,3607.46,8,1,1,5,14.22,62,4,2,0.2177,0.14,UPI,Fashion,1
36,1006.23,8,0,0,3,31.17,994,2,0,0.0073,0.0459,Debit Card,Electronics,0
38,481.74,8,0,0,3,20.22,176,2,1,0.1084,0.0346,Debit Card,Electronics,0
29,934.55,4,0,0,5,7.72,1534,2,0,0.0458,0.0486,UPI,Fashion,0
29,980.59,5,1,1,4,33.76,625,6,3,0.2917,0.187,Credit Card,Fashion,1
29,3808.37,4,1,0,6,20.98,666,4,3,0.3529,0.0479,Credit Card,Home,1
41,1513.08,3,1,0,1,15.21,589,1,0,0.2686,0.0848,Debit Card,Fashion,1
38,2680.28,6,2,0,2,17.27,759,5,1,0.3111,0.0115,UPI,Grocery,0
34,4368.84,9,2,1,2,12.57,887,3,0,0.1787,0.1147,Cash on Delivery,Fashion,0
26,1305.82,6,0,0,1,15.02,2130,2,3,0.1682,0.0455,UPI,Grocery,0
30,1519.31,9,0,0,4,12.14,1667,3,1,0.0928,0.0453,Net Banking,Fashion,0
18,1398.06,5,0,0,3,1.85,212,2,1,0.1509,0.0823,UPI,Grocery,0
29,1402.73,4,0,0,5,27.75,509,10,0,0.0759,0.1071,UPI,Grocery,0
36,908.38,5,0,0,3,2.46,484,1,0,0.0656,0.0684,Debit Card,Grocery,0
30,1771.4,4,3,0,3,35.99,293,8,2,0.5457,0.0456,UPI,Electronics,0
34,3750.39,6,0,0,2,10.82,1816,2,0,0.0938,0.0356,Credit Card,Home,0
36,1249.34,6,0,0,2,13.84,772,2,0,0.0499,0.0416,UPI,Accessories,0
39,3416.57,9,0,0,2,11.38,366,3,1,0.0897,0.041,Credit Card,Electronics,0
37,496.71,8,1,1,3,14.41,941,1,2,0.2505,0.1085,Credit Card,Home,0
33,1314.98,10,1,0,3,16.94,1030,2,0,0.0856,0.0,Debit Card,Accessories,0
34,2673.63,10,1,0,3,7.59,360,3,0,0.076,0.0141,Debit Card,Electronics,0
21,799.81,4,0,0,2,28.42,1150,1,3,0.2662,0.0748,UPI,Home,0
29,1610.07,10,1,0,4,27.36,231,2,1,0.1402,0.0272,UPI,Grocery,0
34,872.59,11,0,0,3,7.52,1765,2,1,0.1137,0.0241,Debit Card,Fashion,1
27,1200.27,6,0,0,5,5.29,1296,2,0,0.0874,0.0312,Debit Card,Grocery,0
29,1951.87,3,1,1,3,13.09,259,5,6,0.4979,0.3354,Net Banking,Fashion,1
20,850.27,4,3,0,2,18.91,278,2,2,0.6406,0.0571,Net Banking,Accessories,1
42,1293.68,10,0,0,3,12.81,1376,3,1,0.0583,0.0314,UPI,Electronics,0
28,3649.61,8,2,1,1,21.34,815,2,1,0.2521,0.1566,Debit Card,Fashion,0
36,670.02,11,3,0,2,10.87,1620,2,1,0.2656,0.0298,Net Banking,Fashion,0
28,5206.76,4,1,1,6,27.44,589,6,1,0.2459,0.2395,UPI,Fashion,1
35,890.19,8,1,0,3,3.33,1014,5,1,0.1803,0.0175,Credit Card,Accessories,0
41,5015.6,8,0,0,2,28.74,1626,2,0,0.0409,0.0,Credit Card,Grocery,0
42,835.6,9,0,0,4,8.54,881,0,1,0.1348,0.0542,Credit Card,Fashion,0
40,1715.34,9,0,0,1,10.38,1681,2,0,0.0286,0.042,Credit Card,Accessories,0
18,1377.22,11,0,0,3,18.47,544,0,1,0.1034,0.0416,Credit Card,Fashion,0
45,1264.95,4,0,0,1,13.92,473,2,0,0.0917,0.0707,Debit Card,Fashion,1
48,1493.86,5,1,0,3,0.88,972,2,0,0.238,0.0532,Debit Card,Accessories,0
30,820.65,5,0,0,5,24.52,593,1,1,0.1277,0.0466,Credit Card,Accessories,0
36,2170.5,9,0,0,2,2.1,849,2,0,0.0239,0.0081,Debit Card,Home,0
26,3715.0,14,0,0,3,6.14,210,2,0,0.0166,0.0294,Debit Card,Electronics,0
31,657.94,3,0,0,3,22.41,523,4,1,0.1139,0.0507,UPI,Home,0
18,1463.34,8,0,0,2,6.25,1164,2,0,0.0033,0.0307,Debit Card,Fashion,0
30,1788.68,5,0,0,2,36.93,135,2,2,0.1232,0.0077,Cash on Delivery,Electronics,1
27,808.78,11,0,0,3,12.97,1584,6,0,0.0134,0.0415,Debit Card,Accessories,0
29,1865.13,9,0,0,4,6.21,583,3,0,0.0399,0.0216,Cash on Delivery,Electronics,0
37,1145.6,4,0,0,4,26.07,449,4,0,0.1024,0.0381,UPI,Fashion,0
31,2170.69,5,1,1,3,21.58,1061,3,0,0.1784,0.2326,Debit Card,Fashion,0
34,2027.5,3,0,0,5,2.81,102,2,1,0.1358,0.0851,Debit Card,Fashion,1
25,1753.33,10,0,0,2,24.03,1299,0,1,0.1527,0.0051,Debit Card,Fashion,0
22,2849.94,6,3,1,7,9.86,177,5,3,0.4759,0.2261,UPI,Beauty,0
27,2107.2,11,0,0,1,1.48,631,3,0,0.0426,0.0255,Cash on Delivery,Home,0
34,3980.56,2,0,0,2,6.47,316,4,1,0.1115,0.1012,UPI,Home,0
27,415.98,7,1,0,2,7.99,925,1,0,0.127,0.0519,UPI,Home,0
28,929.38,6,0,0,2,29.51,60,6,5,0.2267,0.0597,UPI,Fashion,1
27,634.66,7,1,1,3,20.93,680,3,3,0.254,0.1432,UPI,Electronics,0
29,3193.83,4,1,1,4,14.35,135,7,4,0.2972,0.2572,Debit Card,Grocery,1
29,890.14,8,1,1,5,36.27,79,4,1,0.1578,0.1422,Credit Card,Accessories,1
39,727.91,9,2,0,4,22.11,1223,0,0,0.1645,0.0513,UPI,Fashion,0
40,1776.13,7,0,0,2,23.07,436,0,0,0.029,0.0392,UPI,Electronics,0
55,1471.03,10,1,0,2,14.71,1489,5,0,0.0738,0.0338,Credit Card,Fashion,1
44,804.79,5,0,0,4,10.16,1056,0,0,0.1002,0.0541,Cash on Delivery,Home,0
36,603.91,7,1,1,3,12.73,556,4,2,0.2149,0.167,Debit Card,Fashion,0
28,2587.75,10,0,0,2,3.13,1882,2,0,0.0463,0.0,Net Banking,Grocery,1
37,1622.6,7,0,0,3,24.17,624,1,2,0.1726,0.0275,Cash on Delivery,Fashion,0
37,1305.79,8,0,0,6,17.86,207,0,0,0.0612,0.0319,Credit Card,Electronics,0
29,1504.02,12,0,0,2,7.65,1348,2,1,0.0922,0.0,Credit Card,Home,1
41,555.58,5,0,0,4,9.47,481,1,3,0.2502,0.0448,UPI,Electronics,0
21,640.06,5,0,0,4,18.91,676,1,1,0.164,0.0579,UPI,Fashion,0
32,960.4,10,0,0,5,7.2,605,3,2,0.0845,0.0242,UPI,Home,1
39,1515.03,6,0,0,4,8.59,1334,1,0,0.05,0.0421,Credit Card,Electronics,0
31,959.13,8,0,0,5,15.08,965,2,1,0.0961,0.0713,UPI,Beauty,0
32,1223.81,7,0,0,3,11.43,399,3,2,0.0959,0.0032,Cash on Delivery,Fashion,0
33,1901.04,9,0,0,4,19.23,390,1,0,0.0539,0.0107,UPI,Electronics,0
26,1760.69,8,3,0,3,15.04,355,3,0,0.2659,0.0383,Credit Card,Electronics,0
45,868.97,8,1,0,4,34.48,640,2,2,0.2213,0.0178,UPI,Accessories,0
25,2344.63,8,1,0,1,18.43,1443,1,2,0.2589,0.0534,UPI,Fashion,1
37,2148.74,6,1,0,2,10.58,735,0,0,0.1369,0.0574,UPI,Accessories,0
38,1816.98,7,1,0,3,7.76,1774,3,2,0.2194,0.0463,Net Banking,Electronics,0
34,1464.67,5,2,1,2,21.53,167,6,0,0.2833,0.2433,UPI,Grocery,0
30,2081.46,7,1,1,4,43.85,999,8,2,0.207,0.17,UPI,Grocery,0
25,1549.54,9,0,0,3,18.48,807,2,1,0.1139,0.0521,Credit Card,Electronics,0
35,1496.43,11,0,0,4,18.76,325,2,2,0.1481,0.0073,UPI,Electronics,1
26,1753.87,10,0,0,2,12.24,267,3,1,0.0803,0.0097,Credit Card,Fashion,0
47,671.63,5,0,0,5,3.24,1453,0,1,0.1266,0.0698,UPI,Grocery,1
39,1739.88,5,1,1,1,13.67,222,4,1,0.2086,0.2177,Credit Card,Electronics,1
24,1314.81,6,1,0,3,23.06,1120,3,1,0.1913,0.0586,UPI,Electronics,1
28,1156.32,11,0,0,3,5.04,496,4,0,0.0527,0.0,Debit Card,Fashion,0
23,1955.26,5,2,0,3,13.71,307,0,2,0.4699,0.0702,UPI,Fashion,0
31,3415.48,9,4,2,3,30.26,203,3,4,0.4973,0.2626,UPI,Accessories,1
22,1567.25,6,0,0,3,10.26,465,0,1,0.1662,0.0225,UPI,Fashion,0
48,3517.68,10,0,0,3,9.87,1185,3,0,0.0175,0.0159,Credit Card,Beauty,0
39,1072.73,7,0,0,4,14.66,1414,1,0,0.02,0.0634,Cash on Delivery,Beauty,0
35,2565.01,2,2,1,2,20.67,281,5,0,0.5613,0.4664,Cash on Delivery,Fashion,1
28,2560.94,13,2,0,2,5.65,405,1,0,0.1408,0.024,UPI,Fashion,0
42,1944.04,11,6,2,3,28.0,2005,3,1,0.4472,0.1698,Credit Card,Accessories,1
22,2536.51,5,1,1,3,34.61,588,4,5,0.3704,0.213,UPI,Grocery,1
25,1368.21,8,1,1,3,36.02,322,5,2,0.1484,0.1574,UPI,Electronics,1
34,6919.24,6,2,0,3,34.89,514,2,1,0.3457,0.048,UPI,Fashion,1
27,837.58,13,1,0,4,4.92,1201,3,1,0.101,0.0179,Net Banking,Home,0
18,1544.98,4,0,0,5,24.14,162,6,2,0.1186,0.0819,UPI,Home,0
41,2657.35,9,0,0,4,9.31,388,2,1,0.0519,0.0293,UPI,Grocery,0
26,529.13,7,0,0,2,13.76,521,2,1,0.1295,0.034,Debit Card,Home,0
28,1033.16,4,0,0,5,12.99,1717,2,1,0.0931,0.0772,UPI,Electronics,0
41,997.0,6,0,0,4,15.22,601,0,0,0.0783,0.0127,Debit Card,Fashion,0
42,560.35,13,0,0,3,13.28,646,1,1,0.0675,0.0027,Credit Card,Home,0
39,463.49,5,0,0,3,32.87,636,3,1,0.1059,0.0167,UPI,Fashion,0
25,1079.81,12,2,0,3,5.05,643,4,0,0.1446,0.0355,Cash on Delivery,Fashion,0
18,699.17,4,0,0,1,14.49,192,4,2,0.1615,0.0716,Credit Card,Fashion,0
30,1309.89,9,1,0,1,8.44,1254,1,1,0.1832,0.0472,Cash on Delivery,Fashion,0
35,1456.78,9,0,0,2,18.65,947,3,1,0.0809,0.0,Credit Card,Electronics,1
26,795.24,6,0,0,2,29.55,1245,3,0,0.0136,0.0175,UPI,Grocery,0
46,1159.28,11,0,0,3,13.99,536,2,0,0.0201,0.025,Credit Card,Home,0
18,953.84,3,0,0,5,4.4,151,1,1,0.1508,0.083,UPI,Grocery,0
27,2097.43,2,1,0,3,12.06,582,2,1,0.4202,0.0973,Debit Card,Electronics,0
29,2308.63,6,1,0,3,21.39,694,2,1,0.1897,0.0327,Debit Card,Fashion,0
18,1284.68,12,2,0,2,20.95,1019,0,1,0.2416,0.0238,Debit Card,Fashion,0
21,1346.74,7,2,0,2,7.53,666,4,0,0.1985,0.0154,UPI,Beauty,0
29,2740.75,6,3,1,5,33.33,705,2,2,0.468,0.2203,UPI,Electronics,1
40,1776.86,7,0,0,2,4.68,415,2,1,0.1108,0.0309,Cash on Delivery,Home,0
34,3170.22,8,2,0,3,1.27,253,4,0,0.1936,0.0,Cash on Delivery,Home,0
37,1655.37,1,1,0,6,15.75,749,5,3,0.6331,0.1372,UPI,Grocery,1
48,2071.84,6,0,0,3,28.11,2540,2,1,0.0848,0.0438,UPI,Beauty,0
48,528.38,12,2,0,4,9.57,1285,3,2,0.2023,0.0,UPI,Fashion,1
39,1285.95,2,0,0,6,14.95,672,2,3,0.2702,0.1218,Cash on Delivery,Home,1
38,933.14,10,0,0,4,19.28,934,3,1,0.0781,0.0243,UPI,Beauty,0
37,346.11,6,0,0,5,2.31,842,0,0,0.0373,0.0278,UPI,Electronics,0
35,3302.88,8,0,0,1,24.4,582,3,1,0.0609,0.0,Net Banking,Electronics,0
18,673.39,5,0,0,3,4.07,728,1,0,0.0351,0.0515,Credit Card,Fashion,1
21,1052.78,8,1,0,1,13.83,437,2,0,0.1673,0.0,Cash on Delivery,Electronics,0
35,1873.29,6,1,0,4,21.09,807,2,1,0.1968,0.0273,Credit Card,Home,0
40,614.24,6,0,0,3,6.42,1187,3,1,0.0725,0.0439,Cash on Delivery,Home,0
37,1047.0,3,0,0,3,17.49,701,2,0,0.1028,0.0792,Credit Card,Beauty,0
26,1609.62,9,0,0,4,6.01,199,1,0,0.0,0.02,UPI,Fashion,0
42,803.22,9,1,0,3,19.61,1052,2,0,0.1103,0.0322,Debit Card,Home,0
47,1924.54,6,1,0,4,4.97,932,4,1,0.2001,0.0428,Credit Card,Accessories,1
42,5582.59,13,0,0,2,11.53,1333,2,0,0.0,0.0258,Cash on Delivery,Accessories,0
43,1510.88,13,2,1,4,21.95,752,3,1,0.208,0.1014,UPI,Beauty,0
27,766.31,5,0,0,5,42.58,366,2,3,0.2372,0.0192,UPI,Grocery,0
29,1077.39,6,1,1,2,3.3,1255,0,0,0.1242,0.1808,UPI,Fashion,0
44,1565.91,12,0,0,3,17.24,258,0,0,0.0,0.0297,UPI,Beauty,0
35,319.36,15,2,1,3,9.5,417,5,0,0.1616,0.0743,UPI,Fashion,0
39,737.44,5,0,0,2,10.06,658,5,2,0.1464,0.0515,Net Banking,Electronics,0
37,1890.36,6,3,3,3,7.47,339,3,2,0.4374,0.4839,UPI,Fashion,1
37,4460.28,7,1,0,2,21.09,809,2,2,0.2578,0.0299,Debit Card,Fashion,1
30,4062.37,9,3,0,6,31.72,248,2,2,0.3691,0.024,Cash on Delivery,Fashion,1
33,2814.93,8,1,0,3,15.28,1302,5,0,0.0914,0.005,UPI,Electronics,0
26,1081.13,6,0,0,3,4.75,934,4,0,0.0628,0.0756,UPI,Accessories,0
33,3576.73,5,1,0,2,22.63,445,3,1,0.2348,0.0377,Credit Card,Beauty,0
18,3240.53,5,2,0,5,32.74,356,3,1,0.3228,0.0762,UPI,Electronics,1
43,1037.22,7,0,0,3,27.18,1085,7,1,0.0491,0.0409,Cash on Delivery,Home,1
30,1997.97,9,0,0,1,18.22,521,2,1,0.0753,0.0102,Debit Card,Grocery,0
42,1894.32,5,0,0,5,16.85,629,4,0,0.0694,0.0383,UPI,Fashion,0
41,1016.52,5,0,0,5,11.65,1121,1,0,0.0701,0.0613,Net Banking,Home,0
29,708.33,5,0,0,2,10.8,408,4,4,0.1824,0.0594,Credit Card,Fashion,1
31,471.66,5,1,0,2,10.8,495,1,1,0.2336,0.0416,Net Banking,Accessories,0
46,1122.92,10,0,0,5,8.69,1098,1,1,0.0387,0.0352,Debit Card,Fashion,0
31,1010.67,3,0,0,1,7.0,272,0,1,0.1719,0.075,UPI,Home,0
48,1057.07,6,1,0,4,8.57,450,2,0,0.1782,0.029,Credit Card,Beauty,0
24,2944.61,7,1,0,5,24.9,549,0,1,0.2396,0.0407,Cash on Delivery,Electronics,0
38,1400.68,7,1,0,2,13.14,427,1,0,0.1126,0.0023,UPI,Grocery,0
34,1169.74,8,1,1,4,11.44,545,4,1,0.1567,0.1691,Debit Card,Home,0
36,5377.07,7,1,1,4,22.41,361,7,3,0.2059,0.1723,Debit Card,Accessories,1
26,1385.93,14,0,0,4,32.65,537,0,0,0.0,0.0262,UPI,Fashion,0
33,818.95,8,0,0,3,15.68,436,4,1,0.0559,0.0521,Debit Card,Home,0
32,1797.34,9,0,0,2,12.88,686,0,1,0.0987,0.0414,Credit Card,Home,0
23,1236.09,4,0,0,3,17.31,238,0,1,0.1789,0.0508,Net Banking,Beauty,1
32,1086.35,10,0,0,5,18.28,236,3,0,0.0027,0.0107,UPI,Home,0
29,2785.95,3,2,0,3,17.81,125,7,0,0.4642,0.0762,Credit Card,Electronics,1
27,1266.32,9,0,0,5,15.35,1001,2,4,0.224,0.0322,UPI,Electronics,1
39,2961.65,8,3,0,6,8.98,359,2,0,0.2871,0.0086,Credit Card,Beauty,0
19,2066.21,5,0,0,4,26.27,259,3,1,0.0988,0.0522,Credit Card,Beauty,0
46,1958.7,7,0,0,3,11.31,589,2,0,0.1055,0.0444,Net Banking,Home,0
23,3648.92,7,2,0,2,5.08,820,5,0,0.204,0.047,Credit Card,Fashion,1
49,1217.33,9,1,1,3,7.29,1876,1,0,0.1391,0.1146,Credit Card,Home,0
18,1322.47,8,2,2,5,41.0,45,2,3,0.3176,0.243,Debit Card,Beauty,1
33,1584.91,7,1,0,1,3.83,791,1,1,0.2039,0.0426,UPI,Fashion,0
25,639.27,6,0,0,3,3.92,1448,0,0,0.0176,0.0417,UPI,Electronics,0
29,2202.31,4,3,2,6,42.21,783,5,2,0.5808,0.4816,Debit Card,Home,1
41,2887.04,12,0,0,4,16.09,922,2,0,0.0116,0.0277,UPI,Beauty,0
30,2540.88,15,0,0,3,20.18,2169,0,1,0.1403,0.0137,UPI,Fashion,0
18,2238.49,13,6,5,5,29.54,30,3,4,0.5047,0.379,UPI,Electronics,1
33,1746.86,4,0,0,3,18.05,1362,4,0,0.0561,0.048,Credit Card,Home,0
30,1801.36,6,0,0,4,10.37,811,0,0,0.0273,0.0499,Cash on Delivery,Electronics,0
25,2494.53,3,0,0,5,27.17,709,5,1,0.0887,0.0756,UPI,Home,0
27,1547.33,5,0,0,3,9.07,1106,2,1,0.1182,0.0491,Credit Card,Electronics,0
41,919.77,6,0,0,1,7.81,681,2,0,0.0416,0.088,Cash on Delivery,Fashion,0
31,630.32,5,0,0,5,22.7,370,7,5,0.2249,0.0167,Credit Card,Accessories,0
21,933.0,8,3,2,2,28.19,435,8,6,0.4054,0.2461,Debit Card,Beauty,1
31,683.46,8,1,1,4,13.3,677,2,0,0.1635,0.1694,Credit Card,Home,0
21,1375.12,11,0,0,1,16.65,2108,1,1,0.0921,0.0054,UPI,Electronics,0
39,1122.21,10,0,0,2,30.68,368,4,0,0.0365,0.0231,Net Banking,Fashion,0
23,2662.22,9,0,0,1,10.1,765,3,0,0.0911,0.0375,Credit Card,Electronics,1
24,2039.66,11,0,0,3,16.95,975,1,1,0.1483,0.0,Net Banking,Home,1
45,645.49,4,0,0,3,20.09,601,0,2,0.214,0.0924,UPI,Grocery,0
23,3478.35,9,0,0,4,12.95,1007,4,2,0.1267,0.0617,UPI,Home,0
18,2234.97,4,0,0,2,15.5,679,1,2,0.1774,0.0325,UPI,Home,0
40,1064.38,11,0,0,3,5.66,1096,3,2,0.0701,0.0388,Net Banking,Accessories,0
31,547.36,9,0,0,2,5.39,383,3,0,0.0299,0.0428,UPI,Accessories,0
32,1606.32,11,2,0,4,25.19,512,3,0,0.1568,0.0246,UPI,Fashion,1
31,1363.0,5,0,0,6,24.15,468,3,0,0.1142,0.0309,Cash on Delivery,Grocery,0
36,1183.61,7,0,0,4,4.99,290,2,0,0.0142,0.0496,Credit Card,Fashion,0
27,1431.94,7,0,0,3,8.72,1541,2,2,0.1943,0.044,Debit Card,Grocery,0
47,1986.75,13,2,1,2,24.76,569,4,0,0.1212,0.0969,Credit Card,Fashion,0
21,1344.17,5,1,0,4,0.83,1316,3,0,0.199,0.0407,Credit Card,Grocery,0
37,506.3,7,0,0,7,39.6,435,4,2,0.082,0.0264,UPI,Grocery,1
38,3922.21,8,0,0,4,15.48,592,3,0,0.0749,0.0574,Net Banking,Electronics,1
39,1637.42,9,2,0,3,39.19,241,3,1,0.3065,0.0429,UPI,Home,1
40,1409.44,9,1,0,1,26.0,832,4,2,0.1403,0.0255,UPI,Electronics,1
27,781.9,8,1,0,2,19.11,1963,0,2,0.3223,0.0093,UPI,Grocery,0
21,979.29,3,0,0,5,22.85,84,3,1,0.1037,0.0988,Debit Card,Fashion,0
25,1579.43,7,3,0,2,29.24,1328,3,1,0.3985,0.0324,UPI,Electronics,0
43,1214.78,10,0,0,3,1.64,1332,3,0,0.021,0.0573,UPI,Fashion,0
25,668.97,5,1,0,4,30.28,673,2,1,0.2095,0.0428,Debit Card,Electronics,0
29,2772.7,14,2,0,4,20.66,351,1,1,0.1993,0.0355,Credit Card,Fashion,1
42,1499.36,9,0,0,3,13.32,424,2,0,0.0405,0.0197,Debit Card,Fashion,0
34,3705.24,3,0,0,4,0.9,676,3,0,0.1113,0.0618,Credit Card,Accessories,0
18,1500.02,8,0,0,3,19.91,1713,4,0,0.0576,0.047,UPI,Home,1
50,2441.85,11,2,1,1,12.32,1001,3,0,0.2026,0.1157,UPI,Accessories,0
27,877.03,4,2,0,7,12.58,436,4,4,0.5019,0.0559,Credit Card,Electronics,1
29,1512.5,7,0,0,1,24.65,1378,4,0,0.0178,0.035,Cash on Delivery,Grocery,0
30,1051.37,10,0,0,4,31.54,977,4,1,0.0635,0.0282,Credit Card,Fashion,1
37,946.25,3,0,0,3,7.1,508,3,0,0.0363,0.0654,Debit Card,Home,1
36,1090.56,2,0,0,2,24.73,565,3,1,0.111,0.0777,Debit Card,Home,0
40,1583.93,9,1,0,4,16.84,569,4,0,0.1145,0.0454,UPI,Fashion,0
52,1057.13,10,1,0,3,10.27,958,0,0,0.1131,0.0,Net Banking,Electronics,1
19,1220.58,7,1,1,2,5.42,2007,4,0,0.1066,0.1592,Debit Card,Grocery,0
41,1154.11,7,1,1,4,31.25,680,2,0,0.1547,0.1572,UPI,Fashion,0
41,919.13,15,0,0,4,16.97,815,1,0,0.0645,0.0485,UPI,Fashion,0
29,3329.32,5,2,1,6,23.19,265,4,3,0.4108,0.192,UPI,Accessories,0
33,2008.17,12,1,0,6,11.05,377,1,0,0.0795,0.0269,Net Banking,Fashion,0
41,718.75,11,2,0,4,4.44,1106,3,0,0.1062,0.0434,Debit Card,Electronics,0
42,1668.49,9,0,0,3,29.05,662,4,4,0.1592,0.0254,UPI,Electronics,1
22,2257.81,10,0,0,3,4.22,887,5,2,0.075,0.0527,UPI,Electronics,1
18,1274.63,6,4,2,4,23.73,293,2,1,0.5359,0.3257,UPI,Grocery,1
50,2965.45,9,0,0,1,0.34,574,4,0,0.0173,0.0065,Debit Card,Beauty,0
20,3583.91,3,0,0,3,4.97,1346,4,1,0.1245,0.0814,Cash on Delivery,Accessories,0
28,778.24,7,1,1,5,25.04,210,5,5,0.294,0.1765,Debit Card,Beauty,1
24,3362.81,11,0,0,3,20.48,1202,2,0,0.0035,0.0,Credit Card,Beauty,0
32,815.73,11,1,1,5,0.86,402,2,1,0.1676,0.0869,Net Banking,Electronics,0
51,1949.64,3,0,0,1,15.53,351,1,1,0.1338,0.0702,UPI,Home,0
22,853.73,5,0,0,4,30.09,30,3,0,0.0738,0.0187,Credit Card,Beauty,1
31,1469.25,8,0,0,5,16.81,730,4,1,0.0188,0.0728,Cash on Delivery,Grocery,1
38,3103.02,10,2,2,6,19.93,242,2,1,0.2382,0.1971,UPI,Home,1
34,2373.29,5,0,0,3,19.95,530,5,1,0.0493,0.0556,UPI,Electronics,1
47,1779.45,10,1,0,4,13.37,968,2,1,0.1504,0.0262,Net Banking,Fashion,0
34,1725.98,6,3,2,3,14.42,1054,3,2,0.4164,0.3251,Cash on Delivery,Grocery,1
31,3413.57,6,1,0,4,14.46,1133,0,1,0.2569,0.0357,UPI,Accessories,0
23,1071.13,7,0,0,4,19.87,2203,2,0,0.0536,0.0093,UPI,Fashion,0
30,991.8,11,0,0,1,17.31,714,2,0,0.0135,0.0466,Credit Card,Fashion,1
46,528.43,5,0,0,3,10.74,306,3,1,0.0963,0.071,UPI,Accessories,0
35,1416.81,7,0,0,6,7.97,588,3,1,0.1325,0.0567,Credit Card,Accessories,0
51,2675.87,13,3,0,5,13.18,298,2,0,0.1798,0.0242,Debit Card,Fashion,0
41,3878.38,7,0,0,3,21.07,502,3,0,0.0781,0.0562,UPI,Fashion,0
28,809.31,11,2,0,3,7.88,892,2,1,0.192,0.0,Credit Card,Grocery,0
34,586.8,10,1,1,2,24.56,757,2,1,0.1383,0.1135,Cash on Delivery,Fashion,0
26,1462.36,6,0,0,4,9.95,1067,1,0,0.0183,0.0283,UPI,Fashion,0
28,1219.65,9,0,0,4,5.53,592,3,1,0.0969,0.0037,UPI,Fashion,0
26,1157.01,7,2,2,3,10.67,881,6,1,0.3012,0.3017,Cash on Delivery,Home,1
70,2222.84,10,2,0,4,23.33,268,1,0,0.169,0.0,Net Banking,Fashion,0
43,789.08,3,0,0,5,18.23,1883,2,0,0.1186,0.0637,Debit Card,Fashion,0
30,3208.93,3,0,0,6,24.59,368,8,2,0.1458,0.0771,UPI,Beauty,1
42,1428.06,13,2,0,2,9.19,635,2,1,0.1841,0.0024,Credit Card,Fashion,0
19,1147.37,6,1,1,6,38.18,844,6,1,0.2114,0.202,Cash on Delivery,Home,0
28,2178.31,6,0,0,4,1.91,125,1,0,0.031,0.0899,UPI,Beauty,1
48,1968.15,4,0,0,4,15.44,840,2,0,0.0467,0.0546,Credit Card,Beauty,0
44,1019.6,8,1,0,3,9.72,942,1,0,0.1655,0.0333,UPI,Grocery,0
51,1722.7,14,0,0,2,3.78,251,2,0,0.0071,0.0496,UPI,Home,0
50,1230.23,4,0,0,6,17.28,722,2,0,0.0747,0.0986,UPI,Fashion,0
21,3402.5,13,0,0,3,2.39,957,0,1,0.1093,0.0146,UPI,Home,0
24,1006.14,7,0,0,4,33.72,1312,6,0,0.0547,0.0136,UPI,Accessories,1
25,2031.62,9,2,0,1,7.42,1426,2,0,0.2041,0.0158,UPI,Electronics,0
26,1264.81,8,0,0,4,9.27,1043,1,0,0.0801,0.0374,UPI,Beauty,1
37,1734.22,9,0,0,3,13.24,1278,4,0,0.0189,0.0392,Net Banking,Electronics,0
29,1497.26,16,0,0,1,6.08,1307,3,1,0.0885,0.0,UPI,Fashion,0
53,1564.42,6,0,0,4,9.53,929,6,0,0.0875,0.0312,Net Banking,Home,0
23,3040.62,0,0,0,6,31.66,267,1,2,0.4918,0.2907,Credit Card,Home,1
51,690.67,11,0,0,5,6.01,1612,1,1,0.1101,0.0301,UPI,Beauty,0
41,951.8,4,1,1,2,26.82,491,3,2,0.3333,0.2546,Credit Card,Home,1
34,860.0,8,0,0,3,10.05,1537,2,1,0.1048,0.0231,Credit Card,Fashion,0
52,1656.21,8,1,0,4,17.81,97,2,0,0.114,0.0369,UPI,Electronics,0
47,1820.56,6,0,0,2,14.1,249,1,1,0.1361,0.065,UPI,Home,0
30,1692.28,12,1,0,4,19.37,924,5,0,0.0705,0.0067,UPI,Home,1
18,667.81,6,1,1,2,35.82,750,3,0,0.1462,0.1667,Credit Card,Beauty,0
32,517.44,6,2,0,4,2.39,441,1,0,0.2809,0.036,Cash on Delivery,Electronics,0
28,1390.21,5,0,0,5,26.87,918,2,0,0.0438,0.0433,Credit Card,Beauty,0
36,911.77,6,0,0,5,14.23,1532,1,1,0.1483,0.015,Debit Card,Electronics,0
35,1366.0,8,0,0,4,15.33,591,2,0,0.0601,0.0397,Cash on Delivery,Fashion,0
35,900.32,9,4,1,3,6.11,677,1,0,0.3435,0.1324,UPI,Home,0
39,849.72,2,1,1,4,4.48,940,3,0,0.3629,0.4246,Cash on Delivery,Grocery,0
29,799.8,9,4,2,7,27.74,92,4,2,0.3758,0.2483,UPI,Accessories,0
23,911.05,3,0,0,2,13.86,1048,4,0,0.1323,0.1458,Debit Card,Beauty,0
38,2008.81,8,1,0,4,11.48,999,6,1,0.1729,0.0302,Credit Card,Home,0
30,1848.14,7,1,0,4,29.24,226,3,1,0.1811,0.036,Credit Card,Home,0
36,703.42,10,3,0,4,15.47,1840,3,1,0.3114,0.0255,Credit Card,Home,0
43,1367.03,7,0,0,4,23.37,1100,1,1,0.098,0.0606,UPI,Beauty,0
